date,report_score
2024-10-24,1.0671617043411459
2024-10-28,1.0527817403708988
2024-10-31,1.0454545454545454
2024-11-01,0.44154373436196825
2024-11-02,1.0245098039215685
2024-11-11,1.1
2024-12-02,1.0372076541459958
2024-12-12,1.0558170813718897
2024-12-25,0.6450077782491868
2024-12-27,1.0558170813718897
2024-12-30,1.0454070981210857
2025-01-08,1.0705882352941176
2025-01-22,1.0448189448441247
2025-01-24,1.0222235678817972
2025-02-02,0.1266707168894289
2025-02-10,1.038135593220339
2025-02-24,1.053921568627451
2025-03-15,1.0
2025-03-16,0.7014712109000865
2025-03-17,0.8439227813920624
2025-03-18,0.8200042322116541
2025-03-24,0.648337856173677
2025-03-26,1.0383333333333333
2025-03-27,1.053921568627451
2025-03-28,0.8469079489084812
2025-03-29,1.0404040404040404
2025-04-01,0.6085988366003844
2025-04-02,1.0319148936170213
2025-04-15,0.9469274747720318
2025-04-16,0.9103868672298684
2025-04-21,1.0520068937566567
2025-04-30,0.8115363356777605
2025-05-02,1.0418356997971603
2025-05-15,1.0
2025-05-16,0.6
2025-05-21,0.6363493902023574
2025-06-16,0.27049180327868855
2025-06-24,0.6416666666666666
2025-06-25,1.0516304347826086
2025-06-26,0.6365168539325843
2025-06-27,1.0548273657289002
2025-07-31,1.0438778344778041
2025-08-01,0.6576790633608816
2025-08-04,1.061884935654807
2025-08-08,1.035371318822023
2025-08-22,0.6
2025-08-24,0.0
2025-08-26,1.1262886597938144
2025-08-27,0.6363720277654704
2025-08-31,1.044597404733893
2025-09-02,0.8504928315412186
2025-09-04,0.6421348314606742
2025-09-14,1.0584958217270195
2025-09-18,1.0882352941176472
2025-10-21,1.065817789129486
2025-10-22,0.8015109617970265
2025-10-24,1.0524432871562468
2025-10-26,0.0024752475247524774
2025-10-27,1.0803457106274008
2025-10-28,1.0389225688138732
2025-11-02,1.0423351158645278
2025-11-05,1.0416666666666667
2025-11-06,1.101123595505618
2025-11-07,0.6394736842105263
2025-11-19,1.0494791666666667
2025-12-18,0.0
2025-12-23,1.0435767326732672
2026-01-29,1.076271186440678
